Pathway,Pathway_ID,Community_ID,Community_Size,Overlap_Size,Pathway_Coverage_%,Community_Coverage_%,P_Value,Overlapping_Genes
C1142166,36,420,24,1,6.666666666666667,4.166666666666666,0.016575731633709834,6336
C1142166,36,177,26,1,6.666666666666667,3.8461538461538463,0.01794540315124074,55800
C1142166,36,359,28,1,6.666666666666667,3.571428571428571,0.019313294057842635,3752
C1142166,36,460,31,1,6.666666666666667,3.225806451612903,0.02136179647406104,23171
C1142166,36,12,44,1,6.666666666666667,2.272727272727273,0.03019257677836294,6324
C1142166,36,308,61,1,6.666666666666667,1.639344262295082,0.04162832397497725,54795
C1142166,36,49,64,1,6.666666666666667,1.5625,0.043633284992508334,23493
C0013990,37,281,86,3,27.27272727272727,3.488372093023256,9.88400148154643e-06,"5520, 5522, 5525"
C0013990,37,177,26,1,9.090909090909092,3.8461538461538463,0.013190474417237962,7157
C0013990,37,474,28,1,9.090909090909092,3.571428571428571,0.014198545004062093,636
C0013990,37,135,36,1,9.090909090909092,2.7777777777777777,0.01822147258095384,348
C0013990,37,219,49,1,9.090909090909092,2.0408163265306123,0.02472690890522152,10516
C0013990,37,49,64,1,9.090909090909092,1.5625,0.03218447137137948,5265
C0013990,37,496,87,1,9.090909090909092,1.1494252873563218,0.04351875560107638,4780
C0018671,38,430,39,2,8.695652173913043,5.128205128205128,0.0007877362824544304,"596, 598"
C0018671,38,429,43,2,8.695652173913043,4.651162790697675,0.0009574668853787584,"5888, 7517"
C0018671,38,13,92,2,8.695652173913043,2.1739130434782608,0.00429983205718074,"5594, 5595"
C0018671,38,279,5,1,4.3478260869565215,20.0,0.005323815519748127,2922
C0018671,38,448,10,1,4.3478260869565215,10.0,0.010620514053098431,1956
C0018671,38,245,27,1,4.3478260869565215,3.7037037037037033,0.02842822462196778,1806
C0018671,38,136,29,1,4.3478260869565215,3.4482758620689653,0.03050297922667587,7422
C0018671,38,362,30,1,4.3478260869565215,3.3333333333333335,0.03153876664203199,1440
C0018671,38,465,30,1,4.3478260869565215,3.3333333333333335,0.03153876664203199,374
C0018671,38,311,33,1,4.3478260869565215,3.0303030303030303,0.034639781740914276,9582
C0018671,38,333,33,1,4.3478260869565215,3.0303030303030303,0.034639781740914276,6778
C0018671,38,23,47,1,4.3478260869565215,2.127659574468085,0.04898603487893911,7298
C0006118,39,458,64,2,8.695652173913043,3.125,0.0021087022091779897,"595, 1019"
C0006118,39,290,14,1,4.3478260869565215,7.142857142857142,0.014838437289018095,441478
C0006118,39,517,16,1,4.3478260869565215,6.25,0.016940943505724074,4255
C0006118,39,471,22,1,4.3478260869565215,4.545454545454546,0.02322274107975706,23411
C0006118,39,410,236,2,8.695652173913043,0.847457627118644,0.02595895876874798,"6608, 5727"
C0006118,39,286,25,1,4.3478260869565215,4.0,0.026349223416443694,1612
C0006118,39,136,29,1,4.3478260869565215,3.4482758620689653,0.03050297922667587,7422
C0006118,39,208,33,1,4.3478260869565215,3.0303030303030303,0.034639781740914276,388585
C0006118,39,264,35,1,4.3478260869565215,2.857142857142857,0.03670184616565834,5111
C0006118,39,135,36,1,4.3478260869565215,2.7777777777777777,0.03773129777509009,1559
C0006118,39,408,39,1,4.3478260869565215,2.564102564102564,0.04081334252345107,27436
C0018772,40,86,7,1,3.7037037037037033,14.285714285714285,0.008735790110207125,64374
C0018772,40,359,28,1,3.7037037037037033,3.571428571428571,0.034504467489623124,30820
C0018772,40,138,39,1,3.7037037037037033,2.564102564102564,0.047743661012177196,64478
C0008625,41,341,18,1,6.666666666666667,5.555555555555555,0.01245601188258128,2944
C0008625,41,313,27,1,6.666666666666667,3.7037037037037033,0.018629571046495555,2950
C0008625,41,22,57,1,6.666666666666667,1.7543859649122806,0.038948939712706826,6817
C0008625,41,82,58,1,6.666666666666667,1.7241379310344827,0.039619440452442166,7518
C0008625,41,129,59,1,6.666666666666667,1.694915254237288,0.040289504566736495,2952
C0008625,41,458,64,1,6.666666666666667,1.5625,0.043633284992508334,1021
C0008625,41,11,65,1,6.666666666666667,1.5384615384615385,0.044300734893644195,7508
C0008625,41,210,68,1,6.666666666666667,1.4705882352941175,0.04630047696699293,4297
C0008625,41,332,68,1,6.666666666666667,1.4705882352941175,0.04630047696699293,4613
C0008625,41,487,68,1,6.666666666666667,1.4705882352941175,0.04630047696699293,2034
C0008625,41,205,73,1,6.666666666666667,1.36986301369863,0.04962470408479567,2067
C0023434,42,430,39,4,6.451612903225806,10.256410256410255,4.730461359296381e-06,"578, 90427, 596, 5366"
C0023434,42,11,65,2,3.225806451612903,3.076923076923077,0.015070347931378989,"472, 11073"
C0023434,42,17,11,1,1.6129032258064515,9.090909090909092,0.031193134177699432,25865
C0023434,42,423,99,2,3.225806451612903,2.0202020202020203,0.0330298110325739,"841, 355"
C0023434,42,228,14,1,1.6129032258064515,7.142857142857142,0.03953288906740486,115761
C0023434,42,249,16,1,1.6129032258064515,6.25,0.045053443228564735,3676
C0034951,43,85,9,1,5.263157894736842,11.11111111111111,0.007906011339005623,776
C0034951,43,163,15,1,5.263157894736842,6.666666666666667,0.013143748538032372,3908
C0034951,43,101,21,1,5.263157894736842,4.761904761904762,0.018355281335766912,4642
C0034951,43,272,24,1,5.263157894736842,4.166666666666666,0.020951259809360114,79698
C0034951,43,288,25,1,5.263157894736842,4.0,0.02181513971757643,5095
C0034951,43,310,31,1,5.263157894736842,3.225806451612903,0.026983273466922527,70
C0034951,43,450,32,1,5.263157894736842,3.125,0.02784211012046374,9414
C0034951,43,193,42,1,5.263157894736842,2.380952380952381,0.03639106961010451,388336
C0019196,44,347,66,2,13.333333333333334,3.0303030303030303,0.0009447520405501772,"1576, 1548"
C0019196,44,410,236,2,13.333333333333334,0.847457627118644,0.011408310317502467,"4017, 949"
C0019196,44,471,22,1,6.666666666666667,4.545454545454546,0.01520427735315438,282617
C0019196,44,338,24,1,6.666666666666667,4.166666666666666,0.016575731633709834,3440
C0019196,44,401,33,1,6.666666666666667,3.0303030303030303,0.02272524525302546,3458
C0019196,44,377,35,1,6.666666666666667,2.857142857142857,0.024086920934524515,23586
C0019196,44,47,39,1,6.666666666666667,2.564102564102564,0.026804961568028852,3077
C0019196,44,161,39,1,6.666666666666667,2.564102564102564,0.026804961568028852,4023
C0019196,44,100,40,1,6.666666666666667,2.5,0.027483366883415024,4015
C0019196,44,149,56,1,6.666666666666667,1.7857142857142856,0.038278002083352414,975
C0025500,45,255,58,2,4.878048780487805,3.4482758620689653,0.005453827742491543,"6648, 847"
C0025500,45,206,82,2,4.878048780487805,2.4390243902439024,0.010646767549618817,"7490, 2247"
C0025500,45,151,7,1,2.4390243902439024,14.285714285714285,0.013239648857729004,22827
C0025500,45,448,10,1,2.4390243902439024,10.0,0.018861289929057803,1956
C0025500,45,381,11,1,2.4390243902439024,9.090909090909092,0.02072821744160751,2099
C0025500,45,341,18,1,2.4390243902439024,5.555555555555555,0.03370001433088735,2944
C0025500,45,275,19,1,2.4390243902439024,5.263157894736842,0.03553938939065959,55600
C0025500,45,0,20,1,2.4390243902439024,5.0,0.03737534839497673,324
C0025500,45,372,176,2,4.878048780487805,1.1363636363636365,0.044151590372326945,"56034, 5154"
C0025500,45,420,24,1,2.4390243902439024,4.166666666666666,0.044685147412486144,7296
C0025500,45,110,26,1,2.4390243902439024,3.8461538461538463,0.04831971090485409,5241
C0025500,45,337,26,1,2.4390243902439024,3.8461538461538463,0.04831971090485409,2272
C0242379,46,70,160,2,12.5,1.25,0.0061357841783471435,"1136, 7917"
C0242379,46,186,12,1,6.25,8.333333333333332,0.008872605582586117,5893
C0242379,46,454,28,1,6.25,3.571428571428571,0.020587977363310105,8626
C0242379,46,310,31,1,6.25,3.225806451612903,0.022770105094862464,59
C0242379,46,389,31,1,6.25,3.225806451612903,0.022770105094862464,7015
C0242379,46,363,34,1,6.25,2.941176470588235,0.024947674276936744,147700
C0242379,46,180,35,1,6.25,2.857142857142857,0.025672519196862816,55937
C0242379,46,408,39,1,6.25,2.564102564102564,0.028566850273759374,9333
C0242379,46,62,51,1,6.25,1.9607843137254901,0.037201555238888274,8897
C0242379,46,156,57,1,6.25,1.7543859649122806,0.04149187492932441,123688
C0242379,46,308,61,1,6.25,1.639344262295082,0.04434212363320425,675
C3875321,47,377,35,2,5.0,5.714285714285714,0.0019215944048462798,"23586, 9927"
C3875321,47,410,236,3,7.5,1.2711864406779663,0.009498796307191427,"51752, 64377, 686"
C3875321,47,305,16,1,2.5,6.25,0.02928917253398894,6586
C3875321,47,517,16,1,2.5,6.25,0.02928917253398894,4255
C3875321,47,126,17,1,2.5,5.88235294117647,0.031091708771797764,5980
C3875321,47,388,21,1,2.5,4.761904761904762,0.03826927480218758,90134
C3875321,47,272,24,1,2.5,4.166666666666666,0.04361840212508553,8575
C3875321,47,288,25,1,2.5,4.0,0.04539498987017434,48
C3875321,47,337,26,1,2.5,3.8461538461538463,0.0471683597570958,81890
C0162809,48,206,82,4,20.0,4.878048780487805,8.993792167606261e-07,"54756, 2260, 2253, 8822"
C0162809,48,349,8,1,5.0,12.5,0.007399323908637393,23767
C0162809,48,449,20,1,5.0,5.0,0.018400858674362145,81848
C0162809,48,454,28,1,5.0,3.571428571428571,0.02567075267665783,60675
C0162809,48,136,29,1,5.0,3.4482758620689653,0.026575884589262532,10371
C0162809,48,502,31,1,5.0,3.225806451612903,0.02838375255144871,1848
C0162809,48,180,35,1,5.0,2.857142857142857,0.031989923708167466,6870
C0162809,48,212,39,1,5.0,2.564102564102564,0.03558337735352529,6663
C0162809,48,16,41,1,5.0,2.4390243902439024,0.03737534839497673,8820
C0162809,48,323,50,1,5.0,2.0,0.045400146678916856,3730
C0162809,48,198,52,1,5.0,1.9230769230769231,0.047174784091972434,55717
C0023794,49,240,120,3,15.789473684210526,2.5,0.00015273296828478212,"2168, 5468, 8431"
C0023794,49,161,39,2,10.526315789473683,5.128205128205128,0.0005348617275051385,"9415, 6319"
C0023794,49,265,19,1,5.263157894736842,5.263157894736842,0.016621007680137505,55062
C0023794,49,488,21,1,5.263157894736842,4.761904761904762,0.018355281335766912,79153
C0023794,49,38,35,1,5.263157894736842,2.857142857142857,0.030414313204041796,26471
C0023794,49,395,37,1,5.263157894736842,2.7027027027027026,0.03212553186267359,6515
C0023794,49,424,49,1,5.263157894736842,2.0408163265306123,0.042332911597360565,427
C0023794,49,351,50,1,5.263157894736842,2.0,0.043178907258493625,440
C0011849,50,105,74,3,10.344827586206897,4.054054054054054,0.0001330654125998619,"1536, 653361, 5879"
C0011849,50,255,58,2,6.896551724137931,3.4482758620689653,0.0027567272198264466,"847, 6647"
C0011849,50,240,120,2,6.896551724137931,1.6666666666666667,0.01131000592523341,"8856, 5468"
C0011849,50,109,9,1,3.4482758620689653,11.11111111111111,0.012044712187349416,7058
C0011849,50,372,176,2,6.896551724137931,1.1363636363636365,0.023290594458821562,"1356, 2335"
C0011849,50,191,22,1,3.4482758620689653,4.545454545454546,0.029195650406698803,23671
C0011849,50,471,22,1,3.4482758620689653,4.545454545454546,0.029195650406698803,23411
C0011849,50,363,34,1,3.4482758620689653,2.941176470588235,0.04477187184365489,3799
C0016059,51,372,176,7,17.073170731707318,3.977272727272727,3.8168344482925087e-08,"1281, 1634, 5155, 3816, 7057, 1277, 1278"
C0016059,51,369,59,2,4.878048780487805,3.389830508474576,0.005638425718799812,"4881, 111"
C0016059,51,347,66,2,4.878048780487805,3.0303030303030303,0.0070095791040255696,"1588, 5743"
C0016059,51,498,13,1,2.4390243902439024,7.6923076923076925,0.024451680926576545,8877
C0016059,51,37,20,1,2.4390243902439024,5.0,0.03737534839497673,5294
C0016059,51,471,22,1,2.4390243902439024,4.545454545454546,0.041037042970011615,23411
C0020443,52,49,64,2,9.090909090909092,3.125,0.0019290205554693427,"338, 3156"
C0020443,52,105,74,2,9.090909090909092,2.7027027027027026,0.0025685698651702997,"653361, 27035"
C0020443,52,348,7,1,4.545454545454546,14.285714285714285,0.007123004680924127,7412
C0020443,52,0,20,1,4.545454545454546,5.0,0.02022314801178857,1489
C0020443,52,510,23,1,4.545454545454546,4.3478260869565215,0.02322274107975706,6401
C0020443,52,477,25,1,4.545454545454546,4.0,0.025217597688196872,3383
C0020443,52,389,31,1,4.545454545454546,3.225806451612903,0.031178860948397766,255738
C0020443,52,135,36,1,4.545454545454546,2.7777777777777777,0.03611998221250125,348
C0020443,52,161,39,1,4.545454545454546,2.564102564102564,0.03907309877384252,4023
C0020443,52,492,39,1,4.545454545454546,2.564102564102564,0.03907309877384252,3949
C0020443,52,16,41,1,4.545454545454546,2.4390243902439024,0.041037042970011615,8013
C0020443,52,219,49,1,4.545454545454546,2.0408163265306123,0.04885457271773875,4018
C0025958,53,293,39,3,12.0,7.6923076923076925,1.2249067652375476e-05,"79042, 283989, 80746"
C0025958,53,363,34,2,8.0,5.88235294117647,0.000708070328127272,"3800, 3796"
C0025958,53,370,158,2,8.0,1.2658227848101267,0.014338945961206781,"10733, 80254"
C0025958,53,148,36,1,4.0,2.7777777777777777,0.04094607624463904,10084
C0025958,53,292,42,1,4.0,2.380952380952381,0.04761201037382968,10617
C0040411,54,356,47,2,20.0,4.25531914893617,0.00020704995291661614,"1410, 3315"
C0040411,54,23,47,1,10.0,2.127659574468085,0.02159445546573483,7298
C0040411,54,150,54,1,10.0,1.8518518518518516,0.024774486554146418,3861
C0040411,54,255,58,1,10.0,1.7241379310344827,0.02658746775931236,6648
C0040411,54,32,65,1,10.0,1.5384615384615385,0.029752887202303725,3265
C0040411,54,347,66,1,10.0,1.5151515151515151,0.030204332908984208,5743
C0040411,54,445,71,1,10.0,1.4084507042253522,0.03245872700344205,7012
C0027720,55,252,52,2,13.333333333333334,3.8461538461538463,0.0005873230260392106,"1906, 1910"
C0027720,55,384,15,1,6.666666666666667,6.666666666666667,0.010390116985159209,1674
C0027720,55,477,25,1,6.666666666666667,4.0,0.017260790103291155,3383
C0027720,55,431,29,1,6.666666666666667,3.4482758620689653,0.019996572453919205,7431
C0027720,55,450,32,1,6.666666666666667,3.125,0.02204374263465239,7827
C0027720,55,38,35,1,6.666666666666667,2.857142857142857,0.024086920934524515,5972
C0027720,55,293,39,1,6.666666666666667,2.564102564102564,0.026804961568028852,10855
C0027720,55,150,54,1,6.666666666666667,1.8518518518518516,0.03693481509833602,213
C0027720,55,218,56,1,6.666666666666667,1.7857142857142856,0.038278002083352414,183
C0027720,55,255,58,1,6.666666666666667,1.7241379310344827,0.039619440452442166,6647
C0027720,55,458,64,1,6.666666666666667,1.5625,0.043633284992508334,10763
C0007273,56,324,24,1,9.090909090909092,4.166666666666666,0.012181466787721838,356
C0007273,56,177,26,1,9.090909090909092,3.8461538461538463,0.013190474417237962,7157
C0007273,56,313,27,1,9.090909090909092,3.7037037037037033,0.013694626792018995,2950
C0007273,56,107,34,1,9.090909090909092,2.941176470588235,0.017217142338094387,3162
C0007273,56,135,36,1,9.090909090909092,2.7777777777777777,0.01822147258095384,348
C0007273,56,218,56,1,9.090909090909092,1.7857142857142856,0.02821358130611824,183
C0007273,56,500,58,1,9.090909090909092,1.7241379310344827,0.029207689918775873,9332
C0007273,56,32,65,1,9.090909090909092,1.5384615384615385,0.03267979407248751,22808
C0007273,56,90,65,1,9.090909090909092,1.5384615384615385,0.03267979407248751,5420
C0007273,56,285,96,1,9.090909090909092,1.0416666666666665,0.047920962904237245,6347
C0018273,57,47,39,2,6.0606060606060606,5.128205128205128,0.0016253068201768158,"3481, 3483"
C0018273,57,173,15,1,3.0303030303030303,6.666666666666667,0.02272524525302546,196
C0018273,57,256,18,1,3.0303030303030303,5.555555555555555,0.02720981230590794,43
C0018273,57,324,24,1,3.0303030303030303,4.166666666666666,0.03611915794610371,285590
C0018273,57,274,211,2,6.0606060606060606,0.9478672985781991,0.0412769512185971,"3480, 867"
C0018273,57,257,28,1,3.0303030303030303,3.571428571428571,0.04201470951847647,2245
C0018273,57,465,30,1,3.0303030303030303,3.3333333333333335,0.044949357560517815,5744
C0018273,57,220,31,1,3.0303030303030303,3.225806451612903,0.04641341066594369,79048
C0014553,58,326,97,2,20.0,2.0618556701030926,0.0008808206958921872,"2562, 2566"
C0014553,58,120,34,1,10.0,2.941176470588235,0.01566391325983915,1181
C0014553,58,408,39,1,10.0,2.564102564102564,0.017948708919803068,8912
C0014553,58,43,42,1,10.0,2.380952380952381,0.019317294163149153,114327
C0014553,58,269,45,1,10.0,2.2222222222222223,0.020684162634664337,51305
C0014553,58,219,49,1,10.0,2.0408163265306123,0.022503986704847337,773
C0014553,58,14,90,1,10.0,1.1111111111111112,0.04098247452831077,8629
C0014556,59,326,97,4,17.391304347826086,4.123711340206185,3.194070931434879e-06,"624, 2915, 3749, 2911"
C0014556,59,136,29,2,8.695652173913043,6.896551724137931,0.00043441636720376454,"7422, 3791"
C0014556,59,38,35,2,8.695652173913043,5.714285714285714,0.0006341711034888029,"4852, 4887"
C0014556,59,305,16,1,4.3478260869565215,6.25,0.016940943505724074,9353
C0014556,59,157,35,1,4.3478260869565215,2.857142857142857,0.03670184616565834,2913
C0014556,59,484,318,2,8.695652173913043,0.628930817610063,0.044768264766964584,"7442, 2914"
C0025261,60,180,35,2,5.405405405405405,5.714285714285714,0.001645763102549181,"1128, 5368"
C0025261,60,279,5,1,2.7027027027027026,20.0,0.008553280937218622,2925
C0025261,60,225,11,1,2.7027027027027026,9.090909090909092,0.0187232877290236,5071
C0025261,60,202,139,2,5.405405405405405,1.4388489208633095,0.023725796611577435,"1813, 3350"
C0025261,60,256,18,1,2.7027027027027026,5.555555555555555,0.03046004235839117,43
C0025261,60,215,25,1,2.7027027027027026,4.0,0.04206016704403889,57030
C0025261,60,136,29,1,2.7027027027027026,3.4482758620689653,0.0486280616605705,7422
C0025261,60,303,29,1,2.7027027027027026,3.4482758620689653,0.0486280616605705,4137
C0007370,61,202,139,3,20.0,2.158273381294964,0.00011278168325435737,"1268, 1813, 134"
C0007370,61,312,56,2,13.333333333333334,3.571428571428571,0.0006810142185977272,"7200, 4922"
C0007370,61,19,130,2,13.333333333333334,1.5384615384615385,0.0035994229654358247,"885, 2534"
C0007370,61,465,30,1,6.666666666666667,3.3333333333333335,0.020679406503212722,5617
C0007370,61,123,32,1,6.666666666666667,3.125,0.02204374263465239,1812
C0007370,61,252,52,1,6.666666666666667,1.9230769230769231,0.03558987738101605,5443
C0007370,61,154,55,1,6.666666666666667,1.8181818181818181,0.03760662730005322,2641
C0007370,61,218,56,1,6.666666666666667,1.7857142857142856,0.038278002083352414,183
C0007370,61,458,64,1,6.666666666666667,1.5625,0.043633284992508334,84152
C1333990,62,11,65,5,38.46153846153847,7.6923076923076925,2.6910688569390134e-10,"5378, 4292, 2956, 5395, 4436"
C1333990,62,206,82,2,15.384615384615385,2.4390243902439024,0.0010849716703458287,"5290, 3845"
C1333990,62,302,12,1,7.6923076923076925,8.333333333333332,0.007214509069761257,27030
C1333990,62,450,32,1,7.6923076923076925,3.125,0.01913200920767731,4072
C1333990,62,54,61,1,7.6923076923076925,1.639344262295082,0.03617796462117392,6224
C1333990,62,184,82,1,7.6923076923076925,1.2195121951219512,0.048350425982539504,7048
C0023487,63,164,36,2,6.451612903225806,5.555555555555555,0.0012230212294913811,"2736, 2735"
C0023487,63,372,176,3,9.67741935483871,1.7045454545454544,0.0020326938936605526,"7056, 1668, 3684"
C0023487,63,496,87,2,6.451612903225806,2.2988505747126435,0.006939022102377634,"1050, 1053"
